Base Case
RunNumber, numStaffA, numStaffB, dispMeth: numBasicSrv, numBasicLW, BasicSL; numPremiumSrv, numPremiumLW, PremiumSL; numType1and2Srv, numType1and2LW, Type1and2SL; numType3and4Srv, numType3and4LW, Type3and4SL; OverallSL; overtmStaffA, overtmStaffB; CostEstimate
8, 10, 13, EQUAL_PRIORITY: 3970, 3578, 0.09874055415617133; 9268, 9126, 0.015321536469572683; 8556, 8147, 0.04780271154745208; 4682, 4557, 0.026697992310978247; 0.04033841970086116; 8272.151193448317, 56296.499321532; 7887.962024765616
9, 10, 13, EQUAL_PRIORITY: 3913, 3560, 0.09021211346792746; 9271, 9046, 0.024269226620645012; 8510, 8089, 0.04947121034077551; 4674, 4517, 0.033590072742832655; 0.04384101941747576; 9409.952026245519, 57069.70294895621; 7906.201361187377
10, 10, 13, EQUAL_PRIORITY: 4065, 3605, 0.11316113161131613; 9216, 9113, 0.01117621527777779; 8623, 8183, 0.05102632494491477; 4658, 4535, 0.026406182911120624; 0.04239138619079885; 9371.363397434525, 58945.24977489722; 7928.788895566691
11, 10, 13, EQUAL_PRIORITY: 3971, 3653, 0.08008058423570885; 9171, 9092, 0.008614109693599437; 8470, 8151, 0.03766233766233762; 4672, 4594, 0.016695205479452024; 0.030208491858164654; 8916.065240719145, 56090.63946510492; 7890.432712597619
12, 10, 13, EQUAL_PRIORITY: 3974, 3574, 0.10065425264217409; 9299, 9156, 0.015377997634154261; 8642, 8201, 0.05102985420041661; 4631, 4529, 0.02202548045778452; 0.040910118285240715; 9240.528527336926, 56362.766723634035; 7896.264040886832
13, 10, 13, EQUAL_PRIORITY: 3951, 3576, 0.09491268033409261; 9238, 9093, 0.015696038103485632; 8534, 8099, 0.05097258026716667; 4655, 4570, 0.018259935553168627; 0.0394267950564865; 8657.506290463303, 58317.18102598729; 7915.601067148073
14, 10, 13, EQUAL_PRIORITY: 3988, 3670, 0.07973921765295888; 9214, 9130, 0.009116561753852781; 8541, 8232, 0.036178433438707414; 4661, 4568, 0.019952799828363066; 0.030449931828510857; 9630.036134856668, 56378.601392991026; 7899.471308517532
15, 10, 13, EQUAL_PRIORITY: 4046, 3646, 0.09886307464162136; 9188, 9009, 0.019481932956029624; 8678, 8224, 0.05231620188983632; 4556, 4431, 0.027436347673397754; 0.043750944536799175; 9583.232203644216, 53868.05096241038; 7868.474442486183
16, 10, 13, EQUAL_PRIORITY: 4079, 3716, 0.0889924000980632; 9194, 9055, 0.015118555579725856; 8623, 8231, 0.04545981676910593; 4650, 4540, 0.023655913978494647; 0.037821140661493224; 9260.414084295066, 60293.401329797765; 7944.381018069458
17, 10, 13, EQUAL_PRIORITY: 3939, 3575, 0.09240924092409242; 9234, 9179, 0.005956248646307172; 8518, 8184, 0.039211082413712184; 4655, 4570, 0.018259935553168627; 0.031807485007211755; 8921.410661872706, 54257.212814391605; 7868.101905535341
18, 10, 13, EQUAL_PRIORITY: 3857, 3441, 0.10785584651283386; 9265, 9084, 0.01953588774959525; 8468, 7997, 0.05562116202172884; 4654, 4528, 0.027073485174043843; 0.04549611339734794; 8922.102917646345, 57866.13761963797; 7912.14473757856
19, 10, 13, EQUAL_PRIORITY: 4017, 3628, 0.09683843664426184; 9181, 9125, 0.006099553425552795; 8531, 8180, 0.04114406282967997; 4667, 4573, 0.020141418470109307; 0.0337172298833156; 9767.663580554501, 57472.139236124436; 7913.8800481474755
20, 10, 13, EQUAL_PRIORITY: 4011, 3711, 0.074794315632012; 9203, 9074, 0.014017168314680029; 8569, 8238, 0.03862761115649438; 4645, 4547, 0.021097954790096907; 0.03246556682306645; 8473.28147018149, 57072.61655430576; 7898.988868140254
21, 10, 13, EQUAL_PRIORITY: 3997, 3573, 0.10607955966975235; 9216, 9137, 0.00857204861111116; 8503, 8096, 0.047865459249676556; 4710, 4614, 0.020382165605095537; 0.03806856883372434; 9074.726622923226, 61844.821219443176; 7961.8751673193965
22, 10, 13, EQUAL_PRIORITY: 3905, 3510, 0.1011523687580026; 9274, 9214, 0.0064697002372223755; 8512, 8160, 0.041353383458646586; 4667, 4564, 0.022069852153417613; 0.034524622505501146; 9524.870081308614, 57385.74450291387; 7910.947067480206
23, 10, 13, EQUAL_PRIORITY: 4053, 3698, 0.08758943992104617; 9136, 9024, 0.012259194395796813; 8570, 8184, 0.0450408401400233; 4619, 4538, 0.017536263260445994; 0.03540829479111385; 9058.234644911525, 57762.338779798236; 7911.931544862925
24, 10, 13, EQUAL_PRIORITY: 3963, 3599, 0.09184960888215998; 9281, 9161, 0.012929641202456654; 8655, 8287, 0.04251877527440784; 4589, 4473, 0.025277838308999767; 0.03654485049833889; 11039.439412408668, 54392.03653268093; 7886.136584095995
25, 10, 13, EQUAL_PRIORITY: 3961, 3648, 0.07902044938146935; 9244, 9189, 0.00594980527909994; 8540, 8242, 0.03489461358313817; 4665, 4595, 0.015005359056806; 0.027868231730405202; 9369.274577193364, 54960.47170784634; 7880.148952091883
26, 10, 13, EQUAL_PRIORITY: 4063, 3702, 0.0888506030027073; 9223, 9037, 0.020166973869673588; 8592, 8156, 0.050744878957169504; 4694, 4583, 0.02364720920323815; 0.04117115760951373; 9183.713384539053, 59462.04866455404; 7933.643018822837
27, 10, 13, EQUAL_PRIORITY: 4084, 3716, 0.09010773751224288; 9217, 9118, 0.010741022024519875; 8721, 8351, 0.04242632725604867; 4580, 4483, 0.021179039301310043; 0.0351101420945793; 9669.160233599465, 55552.58864406199; 7889.694732285752
28, 10, 13, EQUAL_PRIORITY: 4051, 3672, 0.09355714638360901; 9050, 8976, 0.00817679558011053; 8455, 8089, 0.043287995269071566; 4646, 4559, 0.018725785622040414; 0.034577513166933804; 8557.334685966216, 55450.292922158915; 7879.843068941559
29, 10, 13, EQUAL_PRIORITY: 4088, 3761, 0.07999021526418781; 9194, 9093, 0.010985425277354799; 8711, 8367, 0.03949029962116868; 4571, 4487, 0.018376722817764146; 0.032224062641168505; 9100.49506275847, 58647.01807014732; 7923.053753722548
30, 10, 13, EQUAL_PRIORITY: 4056, 3682, 0.09220907297830372; 9194, 9064, 0.014139656297585401; 8593, 8191, 0.04678226463400437; 4657, 4555, 0.021902512347004466; 0.038037735849056564; 9601.336426001755, 57915.99921111263; 7918.009141289185
1, 10, 14, EQUAL_PRIORITY: 4234, 3524, 0.16769012753897028; 9577, 9281, 0.030907382270021877; 8936, 8138, 0.08930170098478063; 4875, 4667, 0.04266666666666663; 0.07284048946491928; 9122.603302137642, 61631.02704144411; 8328.636843617496
2, 10, 14, EQUAL_PRIORITY: 4236, 3517, 0.16973559962228513; 9571, 9385, 0.019433705986835248; 8992, 8268, 0.08051601423487542; 4815, 4634, 0.03759086188992733; 0.0655464619395959; 8597.541046273936, 62164.827052226276; 8331.087492959643
3, 10, 14, EQUAL_PRIORITY: 4056, 3622, 0.10700197238658782; 9676, 9580, 0.00992145514675491; 8809, 8387, 0.04790555114087869; 4923, 4815, 0.021937842778793404; 0.03859598019225163; 8409.738232150055, 62450.11260314101; 8333.11541987044
4, 10, 14, EQUAL_PRIORITY: 4203, 3712, 0.11682131810611474; 9579, 9491, 0.009186762710094998; 8987, 8521, 0.05185267608768218; 4795, 4682, 0.023566214807090757; 0.04201131911188505; 9055.72042336033, 59435.17482820754; 8301.324672310679
5, 10, 14, EQUAL_PRIORITY: 4197, 3660, 0.12794853466761968; 9556, 9287, 0.028149853495186283; 8925, 8326, 0.06711484593837536; 4828, 4621, 0.04287489643744824; 0.05860539518650476; 10379.994482066442, 58693.19421497182; 8302.518100996302
6, 10, 14, EQUAL_PRIORITY: 4179, 3731, 0.10720268006700162; 9552, 9409, 0.014970686767169172; 8827, 8369, 0.05188625807182512; 4904, 4771, 0.027120717781402903; 0.04304129342363994; 8911.295013193634, 61465.582751059075; 8324.982905695375
7, 10, 14, EQUAL_PRIORITY: 4221, 3580, 0.15185974887467424; 9620, 9504, 0.012058212058212003; 8991, 8403, 0.0653987320653987; 4850, 4681, 0.03484536082474232; 0.05469258001589483; 9097.043755347378, 58491.60272239618; 8290.130609897999
8, 10, 14, EQUAL_PRIORITY: 4118, 3531, 0.1425449247207382; 9681, 9517, 0.016940398719140548; 8901, 8323, 0.06493652398606897; 4898, 4725, 0.035320538995508355; 0.054424233640118835; 8788.376846039786, 60474.44182530859; 8311.937474057942
9, 10, 14, EQUAL_PRIORITY: 4087, 3559, 0.12919011499877664; 9647, 9382, 0.027469679693168825; 8862, 8279, 0.06578650417512977; 4872, 4662, 0.0431034482758621; 0.057739915538080666; 10795.067121691496, 60278.77976731949; 8325.077891554785
10, 10, 14, EQUAL_PRIORITY: 4219, 3654, 0.13391799004503435; 9584, 9431, 0.015964106844741255; 8939, 8375, 0.06309430585076625; 4864, 4710, 0.03166118421052633; 0.0520176773165254; 9249.402177882697, 59561.43097802819; 8304.364025810746
11, 10, 14, EQUAL_PRIORITY: 4146, 3633, 0.12373371924746746; 9554, 9460, 0.009838810969227563; 8821, 8323, 0.05645618410611042; 4879, 4770, 0.02234064357450294; 0.04430656934306565; 8531.435702418894, 61836.67860935278; 8326.571771204271
12, 10, 14, EQUAL_PRIORITY: 4149, 3597, 0.13304410701373826; 9683, 9470, 0.021997314881751495; 9000, 8394, 0.06733333333333336; 4832, 4673, 0.0329056291390728; 0.05530653556969345; 10016.327737800999, 57923.4177294488; 8290.31090716971
13, 10, 14, EQUAL_PRIORITY: 4111, 3625, 0.11821941133544145; 9618, 9452, 0.01725930546891241; 8885, 8357, 0.05942599887450761; 4844, 4720, 0.025598678777869477; 0.04749071308908148; 8504.255763989768, 58442.69824048537; 8284.94680884632
14, 10, 14, EQUAL_PRIORITY: 4168, 3613, 0.13315738963531665; 9622, 9527, 0.009873207233423442; 8910, 8404, 0.05679012345679013; 4880, 4736, 0.02950819672131144; 0.047135605511240075; 9389.6805746041, 63375.99477526104; 8351.99627402542
15, 10, 14, EQUAL_PRIORITY: 4212, 3700, 0.12155745489078817; 9611, 9400, 0.021954011029029274; 9060, 8492, 0.06269315673289189; 4763, 4608, 0.03254251522149909; 0.05230413079649854; 9610.025823124633, 58467.977026555105; 8293.811824252976
16, 10, 14, EQUAL_PRIORITY: 4238, 3764, 0.11184521000471925; 9581, 9419, 0.016908464669658674; 8963, 8464, 0.055673323663951835; 4856, 4719, 0.02821252059308077; 0.04602359070844486; 8593.742102086118, 61454.151405855984; 8322.386161397124
17, 10, 14, EQUAL_PRIORITY: 4125, 3606, 0.12581818181818183; 9662, 9567, 0.009832332850341574; 8926, 8446, 0.05377548734035398; 4861, 4727, 0.027566344373585627; 0.04453470660767389; 9049.126171308371, 58130.35747932515; 8285.351766995936
18, 10, 14, EQUAL_PRIORITY: 4032, 3506, 0.1304563492063492; 9667, 9413, 0.02627495603599872; 8830, 8240, 0.06681766704416758; 4869, 4679, 0.039022386527007624; 0.05693846266150815; 9126.835089163498, 61905.591450286156; 8332.019929101185
19, 10, 14, EQUAL_PRIORITY: 4181, 3682, 0.11934943793350872; 9594, 9532, 0.006462372316030862; 8894, 8457, 0.049134247807510634; 4881, 4757, 0.02540463019872974; 0.04072595281306712; 9326.27406503449, 62816.30286102253; 8344.676054462148
20, 10, 14, EQUAL_PRIORITY: 4179, 3769, 0.0981095955970328; 9581, 9434, 0.01534286608913471; 8906, 8476, 0.04828205704019761; 4854, 4727, 0.026163988463123178; 0.04047965116279073; 9710.01104397936, 57498.02120556207; 8282.749748979615
21, 10, 14, EQUAL_PRIORITY: 4126, 3531, 0.1442074648570043; 9589, 9508, 0.008447179059338783; 8797, 8251, 0.06206661361827892; 4918, 4788, 0.026433509556730406; 0.049289099526066305; 9475.912414732476, 58826.16867174142; 8297.144832834656
22, 10, 14, EQUAL_PRIORITY: 4058, 3543, 0.12690980778708727; 9658, 9566, 0.009525781735348904; 8864, 8410, 0.05121841155234652; 4852, 4699, 0.031533388293487175; 0.044254884806065875; 8777.187692412692, 58734.65953092603; 8290.62140499128
23, 10, 14, EQUAL_PRIORITY: 4222, 3772, 0.10658455708195169; 9545, 9421, 0.012991094814038817; 8945, 8476, 0.05243152599217438; 4822, 4717, 0.021775197013687242; 0.04169390571656861; 9758.139456228435, 57558.83878802338; 8283.864290527054
24, 10, 14, EQUAL_PRIORITY: 4160, 3614, 0.13124999999999998; 9733, 9604, 0.013253878557484833; 9070, 8552, 0.05711135611907392; 4823, 4666, 0.03255235330707029; 0.048585618656877605; 9524.03456650043, 62159.73790402402; 8338.194688331547
25, 10, 14, EQUAL_PRIORITY: 4155, 3710, 0.10709987966305656; 9626, 9558, 0.007064201121961378; 8914, 8494, 0.047116894772268325; 4867, 4774, 0.019108280254777066; 0.037225165082359735; 8944.714796350145, 60546.34495467487; 8314.024621382969
26, 10, 14, EQUAL_PRIORITY: 4254, 3817, 0.10272684532204979; 9599, 9385, 0.022293988957183042; 8965, 8451, 0.05733407696597881; 4888, 4751, 0.028027823240589167; 0.04699343102577058; 11231.143533535216, 60288.92435578964; 8328.576080493836
27, 10, 14, EQUAL_PRIORITY: 4237, 3774, 0.10927543072928958; 9636, 9494, 0.014736405147364073; 9075, 8608, 0.05146005509641871; 4798, 4660, 0.0287619841600667; 0.04360988971383262; 9196.697777395115, 61511.002253342594; 8327.745605535512
28, 10, 14, EQUAL_PRIORITY: 4214, 3744, 0.11153298528713806; 9475, 9368, 0.01129287598944595; 8822, 8369, 0.05134890047608254; 4867, 4743, 0.02547770700636942; 0.042150631894221635; 9263.748655199845, 58918.46411136751; 8296.629313571804
29, 10, 14, EQUAL_PRIORITY: 4270, 3826, 0.1039812646370023; 9598, 9472, 0.013127734944780145; 9108, 8657, 0.049516908212560384; 4760, 4641, 0.025000000000000022; 0.04110181713296801; 8797.041231306375, 60925.5326924433; 8317.508902501233
30, 10, 14, EQUAL_PRIORITY: 4185, 3731, 0.10848267622461172; 9585, 9430, 0.01617110067814298; 8926, 8447, 0.05366345507506165; 4844, 4714, 0.026837324525185835; 0.044226579520697196; 8990.217436885338, 58620.72153534119; 8290.879534615478
1, 10, 15, EQUAL_PRIORITY: 4398, 3403, 0.22623919963619832; 9968, 9449, 0.0520666131621188; 9290, 8146, 0.12314316469321851; 5076, 4706, 0.07289204097714741; 0.10538772100793536; 8579.230962109701, 65517.350732458515; 8740.854578882634
2, 10, 15, EQUAL_PRIORITY: 4418, 3432, 0.2231779085559077; 9955, 9657, 0.02993470617780014; 9339, 8332, 0.10782739051290291; 5034, 4757, 0.05502582439411996; 0.08933416823210183; 8921.413236009212, 63935.11728521496; 8724.195402627993
3, 10, 15, EQUAL_PRIORITY: 4234, 3437, 0.1882380727444497; 10043, 9914, 0.012844767499751053; 9153, 8425, 0.0795367639025456; 5124, 4926, 0.03864168618266983; 0.06485956433424389; 9393.085147643355, 62576.7285301209; 8711.269667730263
4, 10, 15, EQUAL_PRIORITY: 4378, 3621, 0.17291000456829597; 9974, 9828, 0.014638058953278521; 9346, 8633, 0.07628932163492408; 5006, 4816, 0.037954454654414715; 0.06291806020066892; 8962.238393242771, 61778.59896594853; 8698.1966535203
5, 10, 15, EQUAL_PRIORITY: 4368, 3556, 0.1858974358974359; 9988, 9565, 0.04235082098518217; 9315, 8393, 0.09898013955984974; 5041, 4728, 0.062090854989089506; 0.08602674839788238; 9267.039385082007, 66451.22669825173; 8757.572416262039
6, 10, 15, EQUAL_PRIORITY: 4344, 3723, 0.1429558011049724; 9916, 9719, 0.019866881807180325; 9168, 8539, 0.06860820244328103; 5092, 4903, 0.03711704634721136; 0.05736325385694252; 10547.619002003232, 63771.367052702; 8734.78099500383
7, 10, 15, EQUAL_PRIORITY: 4413, 3581, 0.18853387718105596; 10015, 9561, 0.04533200199700449; 9353, 8418, 0.09996792473003313; 5075, 4724, 0.0691625615763547; 0.08913224286110344; 9248.995630548276, 64599.442344517476; 8734.83661384508
8, 10, 15, EQUAL_PRIORITY: 4290, 3422, 0.20233100233100232; 10100, 9884, 0.021386138613861405; 9292, 8465, 0.08900129143349123; 5098, 4841, 0.05041192624558655; 0.0753300903405143; 9406.278793525878, 61780.82260036947; 8701.659814061553
9, 10, 15, EQUAL_PRIORITY: 4267, 3558, 0.16615889383641902; 10011, 9702, 0.030866047347917314; 9196, 8442, 0.08199217050891694; 5082, 4818, 0.051948051948051965; 0.07129850119064296; 8869.76261729248, 63633.95157534401; 8720.120786499616
10, 10, 15, EQUAL_PRIORITY: 4400, 3537, 0.19613636363636366; 9986, 9588, 0.03985579811736428; 9305, 8344, 0.10327780763030625; 5081, 4781, 0.05904349537492615; 0.08765466425691648; 9419.391557096053, 63213.17811399738; 8719.239429511426
11, 10, 15, EQUAL_PRIORITY: 4332, 3485, 0.19552169898430283; 9979, 9854, 0.012526305241006064; 9204, 8434, 0.08365927857453281; 5107, 4905, 0.03955355394556492; 0.067919781985885; 9554.83103010057, 65912.8264299371; 8753.229610241082
12, 10, 15, EQUAL_PRIORITY: 4309, 3556, 0.17475052216291487; 10106, 9861, 0.024243023946170617; 9360, 8585, 0.08279914529914534; 5055, 4832, 0.044114737883283905; 0.06923343739160592; 9130.38756263669, 64927.75646456728; 8737.925027284467
13, 10, 15, EQUAL_PRIORITY: 4334, 3532, 0.18504845408398707; 10078, 9881, 0.019547529271680908; 9319, 8534, 0.08423650606288224; 5093, 4879, 0.042018456705281815; 0.06931723563696923; 9995.85632498073, 66628.32343178701; 8765.373072962133
14, 10, 15, EQUAL_PRIORITY: 4306, 3390, 0.2127264282396656; 9988, 9871, 0.011714056868241896; 9218, 8405, 0.08819700585810375; 5076, 4856, 0.04334121355397946; 0.07226808451098365; 9644.250531535425, 61560.715369142454; 8700.815429748442
15, 10, 15, EQUAL_PRIORITY: 4390, 3759, 0.1437357630979499; 9998, 9677, 0.03210642128425689; 9418, 8673, 0.0791038437035464; 4970, 4763, 0.04164989939637831; 0.06616624965248818; 9134.10263318665, 62166.29409658921; 8704.257359054467
16, 10, 15, EQUAL_PRIORITY: 4433, 3618, 0.18384840965486127; 9964, 9747, 0.02177840224809313; 9339, 8534, 0.08619766570296605; 5058, 4831, 0.04487939897192561; 0.07168160033340276; 8828.083076284482, 63811.118141105784; 8721.960120169266
17, 10, 15, EQUAL_PRIORITY: 4312, 3595, 0.16628014842300554; 10109, 9972, 0.013552280146404194; 9326, 8672, 0.07012652798627494; 5095, 4895, 0.03925417075564275; 0.05921919423063593; 8920.84451670086, 66040.87094070275; 8749.886210119952
18, 10, 15, EQUAL_PRIORITY: 4196, 3521, 0.16086749285033364; 10084, 9741, 0.03401428004760021; 9210, 8459, 0.0815418023887079; 5070, 4803, 0.05266272189349108; 0.07128851540616243; 9016.845340764357, 64198.34257740107; 8728.145840634916
19, 10, 15, EQUAL_PRIORITY: 4334, 3663, 0.15482233502538068; 9951, 9879, 0.0072354537232438565; 9212, 8629, 0.0632870169344334; 5073, 4913, 0.03153952296471518; 0.05201260063003155; 8881.237843014842, 62641.1398686657; 8708.094916230262
20, 10, 15, EQUAL_PRIORITY: 4354, 3589, 0.1757005052824988; 9999, 9821, 0.017801780178017812; 9286, 8545, 0.07979754469093259; 5067, 4865, 0.03986579830274328; 0.06570055040758027; 9485.350593712657, 65589.61698696148; 8748.748039256532
21, 10, 15, EQUAL_PRIORITY: 4301, 3325, 0.22692397116949548; 10015, 9917, 0.009785322016974574; 9175, 8330, 0.0920980926430518; 5141, 4912, 0.04454386306166114; 0.07502095557418276; 10460.944834418015, 65994.74494977597; 8761.240806141572
22, 10, 15, EQUAL_PRIORITY: 4228, 3501, 0.17194891201513718; 10115, 9982, 0.01314878892733562; 9259, 8604, 0.07074198077546168; 5084, 4879, 0.040322580645161255; 0.059959562155755375; 9189.819020592045, 67293.25586527053; 8767.249638396275
23, 10, 15, EQUAL_PRIORITY: 4394, 3671, 0.16454255803368234; 9935, 9792, 0.014393558127830941; 9315, 8609, 0.07579173376274828; 5014, 4854, 0.03191065017949746; 0.06043687626491734; 8933.482564810078, 62833.81913891013; 8710.85033672035
24, 10, 15, EQUAL_PRIORITY: 4325, 3582, 0.17179190751445084; 10094, 9911, 0.018129581929859362; 9413, 8701, 0.07564007224051839; 5006, 4792, 0.042748701558130264; 0.06422081975171645; 8938.145324082185, 62533.81737574318; 8707.225681795122
25, 10, 15, EQUAL_PRIORITY: 4330, 3765, 0.13048498845265588; 10027, 9941, 0.008576842525181982; 9273, 8740, 0.05747870160681545; 5084, 4966, 0.023210070810385508; 0.04534373476352993; 8763.337225272602, 65811.0391681313; 8745.862908854308
26, 10, 15, EQUAL_PRIORITY: 4451, 3874, 0.1296337901595147; 9960, 9729, 0.02319277108433737; 9336, 8704, 0.06769494430162815; 5075, 4899, 0.03467980295566497; 0.05606828117410312; 8871.654514649013, 62566.060286405234; 8707.104609858181
27, 10, 15, EQUAL_PRIORITY: 4442, 3672, 0.17334533993696533; 10097, 9931, 0.016440526889174967; 9526, 8792, 0.07705227797606551; 5013, 4811, 0.04029523239577104; 0.06437856798954533; 9615.421275389952, 67041.28548553094; 8767.46835061515
28, 10, 15, EQUAL_PRIORITY: 4370, 3710, 0.15102974828375282; 9878, 9649, 0.02318283053249648; 9168, 8500, 0.07286212914485168; 5080, 4859, 0.04350393700787403; 0.06239472206625496; 9153.362850653411, 63628.873541257206; 8722.253348008493
29, 10, 15, EQUAL_PRIORITY: 4454, 3791, 0.14885496183206104; 10011, 9832, 0.017880331635201308; 9488, 8828, 0.06956155143338949; 4977, 4795, 0.03656821378340369; 0.05820947113722774; 8864.303003891182, 64749.48136179609; 8733.69065890917
30, 10, 15, EQUAL_PRIORITY: 4354, 3685, 0.1536518144235186; 10034, 9816, 0.021726131154076178; 9314, 8631, 0.07333047025982387; 5074, 4870, 0.04020496649586125; 0.0616485960522658; 9419.346464077003, 65780.93238987497; 8750.571796443714
